437,融通通启一年定开债A,2020/7/20,1.0295,1.0302,0.07,2020/7/21 15:00
,,,,,,
435,建信稳定添利债券A,2020/7/20,1.159,1.1615,0.22,2020/7/21 15:00
,,,,,,
422,华泰柏瑞丰汇债券C,2020/7/20,1.0051,1.0057,0.06,2020/7/21 15:00
,,,,,,
431,鹏华品牌传承混合,2020/7/20,2.62,2.6808,2.32,2020/7/21 15:00
,,,,,,
436,易方达裕惠定开混合发起式,2020/7/20,1.644,1.6429,-0.07,2020/7/21 15:00
,,,,,,
416,大摩添利18个月定开债C,2020/7/17,1.304,1.3048,0.06,2020/7/21 15:00
,,,,,,
